Element, g_debug
15854,  14.05014
15855,  27240.70703
15856,  1633.68774
15857, -4652.17236
15858,  12889.93555
15859, -3557.04272
15860, -2814.97388
15861,  13065.9707
15862, -1129.88843
15863,  9.88927
15864,  5507.34521
15865, -2375.21802
15866,  121.4072
15867,  3021.10278
15868, -783.02216
15869, -303.94614
15870,  2785.41455
15871, -137.3101
15872, -359.73526
15873,  779.28839
15874, -213.77486
15875, -10.39461
15876,  1273.56018
15877, -653.42853
15878,  84.79546
15879,  2028.79858
15880, -405.94336
15881, -46.09366
15882,  6387.62451
15883, -1260.96777
15884, -655.31348
15885,  2280.5874
15886, -10.20495
15887, -639.896
15888,  15538.28125
15889, -998.01489
15890, -2289.87402
15891,  688.68646
15892,  179.4687
15893, -148.49095
15894,  7674.89404
15895, -2522.96851
15896,  187.12167
15897,  7993.99707
15898, -520.46118
15899, -2030.79736
15900,  5319.67871
15901, -2146.90405
15902, -244.83066
15903,  6833.22119
15904, -892.4024
15905, -97.36106
15906,  3202.62231
15907,  202.74088
15908, -333.78549
15909,  4777.0791
15910, -1532.36768
15911,  389.41803
15912,  23963.33008
15913, -373.65436
15914, -5960.93848
15915,  10019.21191
15916, -698.47156
15917, -2996.30811
15918,  3774.18823
15919, -270.69327
15920, -50.32152
15921,  4326.25195
15922, -900.54102
15923, -453.10501
15924,  6011.10303
15925,  461.8201
15926, -1051.29932
15927,  10424.7793
15928, -1383.97412
15929,  389.73859
15930,  5031.65381
15931, -1085.97778
15932, -906.64154
15933,  20935.33594
15934,  244.3667
15935, -2680.32764
15936,  6989.4209
15937, -1966.76587
15938,  236.75589
15939,  8581.19824
15940,  395.27969
15941, -1383.6073
15942,  10895.25977
15943, -863.22772
15944, -298.87878
15945,  3775.79785
15946, -762.78137
15947, -290.22421
15948,  18582.875
15949, -5959.3208
15950,  3126.79688
15951,  25768.60352
15952, -2147.03369
15953, -4056.7937
15954,  19922.83789
15955, -1171.73071
15956, -2114.771
15957,  35217.24609
15958, -8211.30957
15959, -5078.77148
15960,  4700.26318
15961, -170.26688
15962,  253.3533
15963,  13400.32129
15964,  1227.93372
15965, -630.93701
15966,  17060.81836
15967, -198.81268
15968, -3224.16602
15969,  16662.90234
15970,  2452.64014
15971, -1062.99365
15972,  4746.5293
15973, -1324.1001
15974, -75.2121
15975,  3367.95947
15976, -1164.0448
15977,  252.93857
15978,  7007.55176
15979, -1955.72339
15980, -89.25859
15981,  3336.23633
15982, -1255.18652
15983,  143.12332
15984,  17118.125
15985, -1670.43579
15986, -2079.38794
15987,  6783.80566
15988, -2388.91919
15989, -299.15729
15990,  6999.65918
15991, -2421.33911
15992, -817.13885
15993,  35153.26563
15994, -3884.53076
15995, -1687.05945
15996,  1687.27112
15997, -275.88513
15998,  165.4899
15999,  9509.7627
16000, -2315.82275
16001,  1574.1333
16002,  36003.46094
16003, -7013.50195
16004, -4013.72925
16005,  1792.52588
16006, -544.70374
16007, -9.78672
16008,  12781.59473
16009, -435.76459
16010, -3503.71216
16011,  28611.67578
16012,  617.70038
16013, -7817.29492
16014,  16430.89844
16015,  406.27917
16016, -2188.25635
16017,  2544.63477
16018, -600.15869
16019, -2.68523
16020,  6739.81934
16021, -3363.67725
16022, -371.80463
16023,  4340.64697
16024, -1597.00513
16025,  273.76007
16026,  5309.14941
16027, -640.92896
16028,  215.46576
16029,  10873.22363
16030, -2542.98779
16031, -555.70123
16032,  3673.39941
16033, -40.12863
16034, -1347.64856
16035,  31884.77734
16036, -5097.97754
16037, -1321.47717
16038,  6935.75684
16039, -2071.22754
16040, -508.79663
16041,  15580.71582
16042, -936.2876
16043, -1884.4906
16044,  5075.17188
16045, -1406.15039
16046,  186.62688
16047,  7172.02246
16048, -1089.40649
16049, -1205.9718
16050,  15041.82227
16051, -1415.19153
16052,  98.01575
16053,  3190.18652
16054, -229.42087
16055,  1147.92578
16056,  9928.14941
16057,  381.59036
16058,  275.47421
16059,  515.44891
16060, -235.66721
16061,  48.18977
16062,  13589.92578
16063, -3083.44092
16064, -1496.95374
16065,  21878.87109
16066, -5159.72559
16067, -594.12659
16068,  4751.51367
16069, -1071.92786
16070, -805.52765
16071,  2293.74023
16072, -754.98645
16073,  67.61873
16074,  6769.56348
16075, -498.60867
16076, -815.84717
16077,  2898.60547
16078, -250.68808
16079,  273.4201
16080,  3008.32129
16081, -607.37244
16082, -641.54663
16083,  2225.70264
16084,  175.62622
16085, -7.14035
16086,  22511.57813
16087, -3000.77368
16088,  5016.52734
16089,  12343.47656
16090, -1140.73999
16091, -4.98828
16092,  5697.12012
16093, -1424.33777
16094,  148.94702
16095,  6127.05371
16096, -930.93518
16097,  128.69559
16098,  1305.8916
16099, -88.01624
16100, -272.36078
16101,  5129.78271
16102, -1361.42175
16103,  253.35912
16104,  13939.58984
16105, -1104.78198
16106, -1928.94849
16107,  11617.55957
16108, -1293.77332
16109,  297.7128
16110,  17692.19531
16111, -2227.00659
16112, -991.23956
16113,  24801.19922
16114, -5656.74414
16115,  2939.12134
16116,  11345.87207
16117, -1733.90015
16118, -409.22235
16119,  43118.69531
16120, -5958.19238
16121,  13327.38281
16122,  6669.0874
16123, -3266.36816
16124,  9.87083
16125,  43991.01172
16126, -2948.46265
16127, -4079.00024
16128,  13734.27441
16129, -4695.59912
16130,  466.37329
16131,  39635.44141
16132, -10175.62695
16133, -1719.91455
16134,  26459.8457
16135, -868.67773
16136, -199.70517
16137,  2963.58325
16138, -1016.96808
16139,  10.51998
16140,  23783.39844
16141, -2616.63623
16142,  770.63867
16143,  12723.94531
16144, -1187.98462
16145, -201.58987
16146,  2259.28516
16147, -708.62329
16148,  21.27729
16149,  3939.57446
16150, -978.82776
16151,  0.11763
16152,  15655.54883
16153, -5487.97998
16154, -3.12708
16155,  16624.07227
16156, -2413.64478
16157, -2249.47534
16158,  10164.03906
16159, -2428.92139
16160, -572.45697
16161,  9125.28125
16162, -735.18573
16163, -920.05029
16164,  19035.44336
16165, -3804.94556
16166, -2460.81299
16167,  10031.92969
16168, -2366.99805
16169, -319.86462
16170,  2080.48779
16171, -636.92773
16172,  318.90051
16173,  5447.21387
16174, -139.93073
16175,  130.20833
16176,  6017.16895
16177, -3162.08203
16178,  132.68018
16179,  39138.33203
16180,  3952.41309
16181, -2505.29883
16182,  18137.80664
16183, -1591.37708
16184, -451.12595
16185,  2825.16699
16186, -520.42786
16187,  95.55433
16188,  3460.64258
16189, -274.10529
16190, -178.00345
16191,  4674.07764
16192, -261.80042
16193, -429.4559
16194,  866.32257
16195, -217.21161
16196, -9.62452
16197,  1227.47461
16198, -317.34912
16199, -91.89064
16200,  1415.35583
16201, -141.88651
16202,  20.8469
16203,  7907.3916
16204, -2053.52905
16205,  608.99634
16206,  5682.01465
16207, -368.39612
16208, -664.60425
16209,  6358.3374
16210, -385.61041
16211, -667.15515
16212,  5222.67871
16213,  133.13275
16214, -740.58228
16215,  13585.05078
16216, -5662.34131
16217, -865.42053
16218,  2648.15332
16219, -235.91974
16220,  66.4521
16221,  4890.81006
16222, -526.57715
16223, -922.013
16224,  1195.67212
16225, -530.89478
16226, -118.99121
16227,  2693.02222
16228, -551.64612
16229, -59.87177
16230,  6120.80957
16231, -896.69525
16232, -527.17664
16233,  2798.51001
16234, -1649.32556
16235,  64.05731
16236,  10224.16602
16237, -1961.73242
16238,  1876.95581
16239,  3250.12891
16240, -308.48468
16241, -244.69394
16242,  8104.19775
16243, -604.39874
16244, -997.35278
16245,  6002.03076
16246, -730.24017
16247, -1103.91602
16248,  16962.41602
16249, -2107.9895
16250, -2152.98999
16251,  1856.35815
16252, -683.42426
16253, -245.93791
16254,  2095.45117
16255, -692.06604
16256, -123.82719
16257,  2889.64185
16258, -998.23688
16259,  312.99554
16260,  8247.64355
16261, -776.79492
16262, -376.40549
16263,  16481.7168
16264, -3804.4856
16265, -3342.27588
16266,  3981.81128
16267, -142.00868
16268, -167.44257
16269,  5145.45605
16270,  1058.43616
16271, -72.74879
16272,  4931.35254
16273, -1088.8197
16274,  44.76931
16275,  7981.10156
16276, -290.66556
16277, -1354.53735
16278,  11977.79395
16279, -2278.85132
16280, -57.03081
16281,  1287.65601
16282,  55.07377
16283, -317.50879
16284,  15223.94824
16285,  1499.42651
16286, -4375.73047
16287,  13086.98926
16288, -3395.24561
16289, -1251.76855
16290,  10036.03223
16291, -1583.88049
16292,  179.53033
16293,  6197.86279
16294, -1476.42419
16295,  518.86609
16296,  6213.41211
16297, -174.38068
16298, -1276.8667
16299,  4278.40723
16300,  163.62616
16301, -362.94855
16302,  3811.17041
16303, -834.7254
16304,  386.83972
16305,  5712.40479
16306,  489.8317
16307, -174.97757
16308,  8501.25195
16309, -2182.45483
16310, -904.48859
16311,  787.50659
16312, -55.50822
16313, -25.28501
16314,  3699.58569
16315, -361.56305
16316, -74.4799
16317,  3663.56226
16318, -937.03973
16319,  322.13449
16320,  7419.87451
16321, -1241.99841
16322,  783.22852
16323,  7350.12061
16324,  80.85078
16325, -1478.3634
16326,  4296.14453
16327, -1699.31763
16328,  565.96436
16329,  18880.07617
16330, -7455.27295
16331,  104.0428
16332,  4857.16943
16333, -1515.30969
16334,  400.73413
16335,  6151.83643
16336, -489.90018
16337, -2220.54028
16338,  9299.60938
16339,  59.93344
16340, -2281.90259
16341,  8221.77344
16342, -1512.2876
16343, -139.04889
16344,  32757.26563
16345,  2851.70532
16346, -4313.63574
16347,  27060.82422
16348,  1301.63062
16349, -2341.62256
16350,  28172.81641
16351, -4201.7002
16352,  1369.22705
16353,  3740.875
16354, -1119.38306
16355,  468.55011
16356,  4172.6875
16357, -1112.34338
16358, -303.88257
16359,  452.28079
16360, -204.6075
16361,  5.33958
16362,  3812.61621
16363, -664.93774
16364,  351.92645
16365,  1697.88611
16366, -181.97617
16367, -208.41316
16368,  3214.36816
16369,  200.67137
16370, -326.66385
16371,  14028.96191
16372, -2620.92578
16373, -414.81061
16374,  13346.74902
16375,  911.51227
16376, -1917.29395
16377,  4429.49707
16378, -917.05432
16379, -92.48848
16380,  8401.53223
16381, -1625.99097
16382,  212.75565
16383,  3640.97974
16384, -714.04169
16385, -275.80231
16386,  4152.00391
16387, -1195.4873
16388, -346.13953
16389,  11274.9668
16390, -2385.72388
16391, -221.30638
16392,  8634.20801
16393, -2359.99609
16394,  55.63032
16395,  681.68396
16396, -95.78217
16397, -60.30952
16398,  191.29173
16399,  14.98373
16400, -21.18762
16401,  590.16687
16402, -89.42052
16403,  67.36945
16404,  3023.47852
16405, -205.65427
16406, -585.46289
16407,  7747.17188
16408, -1686.12488
16409,  308.09363
16410,  3003.41699
16411, -916.28125
16412,  397.90079
16413,  7139.61914
16414, -1183.48474
16415,  9.92432
16416,  20885.67188
16417, -9885.59668
16418, -661.92773
16419,  2010.41138
16420, -32.46186
16421, -257.98914
16422,  6145.01123
16423, -239.73019
16424, -1499.00122
16425,  11476.62988
16426,  584.34436
16427, -1658.81531
16428,  6640.4917
16429, -968.60449
16430,  272.52869
16431,  9215.22461
16432, -2184.24756
16433,  4.38855
16434,  10611.21582
16435, -1209.06079
16436, -2201.30322
16437,  3703.3667
16438, -190.28558
16439, -436.82898
16440,  6480.38818
16441, -165.54715
16442, -1136.44165
16443,  2249.53589
16444, -871.70599
16445,  125.09621
16446,  5852.89209
16447, -811.69043
16448, -150.91779
16449,  13850.64258
16450, -2012.38599
16451,  963.08673
16452,  23767.43359
16453, -2902.11646
16454, -6152.20166
16455,  29396.03711
16456, -2281.02979
16457, -5154.59277
16458,  11291.10352
16459, -3310.25586
16460,  427.52487
16461,  6228.99316
16462,  420.49402
16463,  1109.62878
16464,  4585.84473
16465,  484.81512
16466, -144.74249
16467,  3680.79053
16468,  87.85724
16469, -103.97585
16470,  6452.3667
16471,  751.49841
16472, -854.07428
16473,  5072.48633
16474, -826.08557
16475, -556.46088
16476,  10351.3125
16477, -3746.75854
16478, -813.42316
16479,  7557.14746
16480, -1788.34888
16481, -302.18127
16482,  8747.15625
16483, -3802.17456
16484, -1198.1438
16485,  8595.75781
16486,  1060.00513
16487, -864.77832
16488,  3775.34009
16489, -1046.68701
16490, -635.87512
16491,  3900.33179
16492, -1025.12976
16493,  525.87415
16494,  7521.93945
16495, -2099.23315
16496, -1198.99231
16497,  18332.3418
16498, -5050.18457
16499, -2827.55078
16500,  29909.11328
16501, -5900.96484
16502, -1274.91064
16503,  4753.66553
16504, -2084.33594
16505,  85.39275
16506,  14259.74121
16507, -1625.18848
16508, -593.66882
16509,  3342.06787
16510, -979.49341
16511, -448.86484
16512,  11260.58789
16513, -2933.57227
16514, -339.10117
16515,  21058.82227
16516, -2326.05957
16517,  3844.96753
16518,  15848.13281
16519, -3.39288
16520, -2578.12866
16521,  14994.50391
16522, -2926.39136
16523,  97.21466
16524,  10857.11523
16525, -4557.21191
16526, -1059.57654
16527,  8106.49316
16528,  265.51569
16529, -1460.95886
16530,  12535.91113
16531, -3131.63159
16532,  2886.68628
16533,  4930.38135
16534, -1577.56482
16535,  581.13055
16536,  12248.0957
16537, -2037.79834
16538,  1516.44482
16539,  6570.98535
16540, -703.51343
16541, -2292.9917
16542,  4007.13672
16543, -774.58734
16544, -112.93909
16545,  23839.48242
16546, -2085.00635
16547,  307.64667
16548,  6173.2876
16549,  998.7901
16550, -232.99088
16551,  4393.84082
16552, -283.28366
16553, -427.74289
16554,  8954.99121
16555, -3470.98047
16556,  1333.18335
16557,  23364.18359
16558, -2625.34888
16559,  691.47815
16560,  2989.30469
16561, -1342.49451
16562,  318.41644
16563,  8592.7002
16564, -1590.80408
16565, -1838.49072
16566,  4527.24609
16567, -1825.23926
16568, -461.56842
16569,  10200.70898
16570, -2570.20874
16571,  231.70486
16572,  5449.80176
16573, -1592.14148
16574, -28.68513
16575,  7174.94043
16576, -452.16089
16577, -869.21619
16578,  28013.14648
16579,  1095.80054
16580, -5454.67871
16581,  13584.37305
16582, -3445.12451
16583,  492.81274
16584,  81620.54688
16585, -9790.68262
16586,  560.01392
16587,  6836.41064
16588, -1926.84546
16589,  458.96088
16590,  6431.72656
16591, -2150.31738
16592,  301.43372
16593,  11065.77441
16594, -1623.75842
16595, -1220.32849
16596,  30809.70508
16597, -3358.67456
16598, -3424.19312
16599,  4573.89355
16600,  267.00723
16601, -900.2243
16602,  18411.20313
16603, -851.60699
16604, -389.17761
16605,  51620.82813
16606, -10383.20605
16607,  2085.40356
16608,  33121.06641
16609, -6591.43555
16610,  3280.66699
16611,  17737.15234
16612, -2257.25317
16613, -1151.96326
16614,  8562.41211
16615, -3400.99561
16616,  1004.29272
16617,  12974.73926
16618,  1004.55182
16619, -2168.80249
16620,  14066.15527
16621, -2932.24292
16622, -1858.4585
16623,  19963.38867
16624, -4597.20361
16625,  154.73299
16626,  5860.21826
16627, -72.20778
16628, -329.62396
16629,  6253.51318
16630, -467.79947
16631,  223.75728
16632,  4674.66309
16633, -910.67346
16634, -838.76617
16635,  10536.36133
16636, -713.93317
16637, -961.7771
16638,  11599.9082
16639, -1310.36768
16640, -1150.14514
16641,  19935.08203
16642, -6978.28857
16643, -1147.62756
16644,  5720.26123
16645,  890.86731
16646, -779.94568
16647,  19449.28125
16648, -1800.26965
16649, -1256.17761
16650,  30607.33594
16651, -7180.23291
16652, -5394.54199
16653,  35556.12109
16654, -3925.96191
16655, -889.89032
16656,  4477.43311
16657, -817.23206
16658, -318.00122
16659,  4872.02832
16660,  587.33221
16661,  373.95569
16662,  21277.28906
16663, -4741.21875
16664,  1341.68408
16665,  6833.92334
16666,  976.11578
16667, -333.6059
16668,  18350.33008
16669,  5806.99902
16670, -6864.625
16671,  2951.71753
16672, -285.32822
16673, -811.58362
16674,  4372.31055
16675, -521.10175
16676,  469.95776
16677,  18437.78906
16678,  1282.46558
16679, -2521.29272
16680,  20945.3457
16681, -5565.77148
16682,  318.21964
16683,  44589.19531
16684, -8240.09961
16685,  9485.09668
16686,  6529.64551
16687, -1000.35797
16688,  944.27203
16689,  37155.67969
16690, -10517.29492
16691, -8613.74512
16692,  14856.18359
16693,  1830.60156
16694, -2451.83691
16695,  17825.04492
16696, -5097.33447
16697,  3368.99683
16698,  4262.26025
16699, -728.08075
16700,  147.17928
16701,  5163.8252
16702, -1983.21753
16703,  64.85322
16704,  7867.50928
16705, -1183.7876
16706, -1004.38544
16707,  5122.50244
16708, -1916.6051
16709, -44.03854
16710,  44987.01563
16711, -258.61661
16712, -3891.48218
16713,  16195.46094
16714, -4973.81787
16715, -549.52368
16716,  4510.66846
16717, -1447.69983
16718,  901.15973
16719,  10120.60645
16720,  325.37936
16721, -830.48737
16722,  8335.69824
16723,  884.85474
16724, -875.15723
16725,  4209.29883
16726, -120.12314
16727, -875.56482
16728,  12497.71094
16729, -2608.67285
16730,  300.9014
16731,  15132.69824
16732, -940.62964
16733,  858.80615
16734,  10811.61426
16735, -415.18573
16736, -825.19708
16737,  3871.54053
16738, -1744.71143
16739, -265.17712
16740,  9160.82617
16741, -549.95178
16742, -1044.61047
16743,  5608.55811
16744, -1057.98035
16745, -1077.91284
16746,  18711.57813
16747, -5046.25732
16748, -1080.96716
16749,  9262.50488
16750, -4891.33301
16751, -176.84195
16752,  5901.75049
16753, -1500.73816
16754, -34.48115
16755,  1635.23315
16756, -451.27905
16757, -98.36996
16758,  8194.09961
16759,  132.70692
16760, -2319.47437
16761,  1919.82947
16762, -479.82211
16763,  268.72183
16764,  2263.3291
16765, -318.23236
16766,  217.33615
16767,  2756.94897
16768,  98.36793
16769,  358.97632
16770,  5317.93506
16771, -610.22198
16772, -6.89307
16773,  3195.51831
16774,  152.64374
16775, -877.76819
16776,  2581.53345
16777, -705.3606
16778, -98.05853
16779,  7483.4375
16780, -1916.85767
16781,  143.12851
16782,  12145.3457
16783, -1248.91833
16784, -1396.1449
16785,  10319.00098
16786, -2158.46704
16787,  490.85388
16788,  6828.35303
16789, -2412.80151
16790, -444.68497
16791,  1549.10095
16792, -767.04974
16793,  68.79292
16794,  1746.75293
16795, -441.88782
16796, -32.76135
16797,  8159.20508
16798, -1274.60193
16799, -767.70837
16800,  3418.02246
16801, -19.21778
16802, -69.88053
16803,  3651.80347
16804, -586.64679
16805,  64.46803
16806,  1374.9447
16807, -534.36304
16808,  216.07678
16809,  7038.78906
16810, -3789.07837
16811, -441.14502
16812,  2343.63135
16813, -297.63391
16814,  137.02979
16815,  18367.40039
16816, -2664.2229
16817, -1149.37903
16818,  23473.60938
16819, -4189.49512
16820, -3032.07275
16821,  8803.66113
16822, -1522.89282
16823, -450.81891
16824,  7972.30615
16825, -2442.57349
16826,  1514.32703
16827,  1427.84583
16828,  178.87051
16829, -184.17433
16830,  4883.5293
16831, -2278.76709
16832,  420.07214
16833,  17680.86719
16834, -2792.35815
16835, -3879.83911
16836,  2719.53418
16837, -522.99957
16838, -206.35532
16839,  1945.63757
16840, -308.16742
16841, -477.18304
16842,  7596.49658
16843, -1586.66052
16844, -793.89465
16845,  4562.18994
16846,  89.39478
16847, -160.85367
16848,  3541.96582
16849,  118.97249
16850, -713.45074
16851,  4722.29102
16852, -537.99469
16853,  318.90997
16854,  6239.74121
16855, -1928.74841
16856, -148.39066
16857,  6436.24316
16858, -1198.71362
16859, -1425.21582
16860,  12949.12109
16861, -2939.27563
16862, -931.65948
16863,  3454.84668
16864, -951.96722
16865,  17.92926
16866,  12644.60742
16867, -26.29279
16868, -973.33075
16869,  1604.5708
16870,  104.39294
16871, -378.60309
16872,  5039.02002
16873, -774.55884
16874, -1064.96057
16875,  19802.01172
16876, -3046.27954
16877,  693.67395
16878,  15985.9043
16879,  881.4314
16880, -811.53479
16881,  9604.86621
16882,  234.05644
16883, -1825.62952
16884,  3433.41431
16885, -136.18236
16886, -420.08838
16887,  3339.64502
16888, -46.48724
16889, -532.3418
16890,  15616.95508
16891, -3428.08765
16892,  694.16632
16893,  13203.55469
16894,  1856.51758
16895, -1306.37598
16896,  14022.32813
16897, -2592.58887
16898, -477.77338
16899,  13776.6709
16900, -920.19995
16901, -991.16974
16902,  10001.34766
16903, -1897.65381
16904,  339.93405
16905,  1747.80957
16906, -541.58563
16907, -167.2182
16908,  4185.90723
16909, -677.65332
16910, -33.32476
16911,  12946.02148
16912,  2145.7207
16913, -3824.26416
16914,  1613.38879
16915, -480.31354
16916,  5.282
16917,  10200.8584
16918, -2426.9043
16919,  121.31945
16920,  5936.27539
16921, -2356.67358
16922, -523.19739
16923,  5819.77246
16924, -114.20866
16925, -239.11641
16926,  1364.9043
16927, -246.28854
16928,  47.94673
16929,  5591.49072
16930, -754.86597
16931, -481.08682
16932,  3810.60034
16933, -1090.22058
16934, -477.04498
16935,  6330.85303
16936, -1840.10986
16937, -1104.77283
16938,  3136.48096
16939, -278.72192
16940, -523.31812
16941,  3698.37695
16942, -609.70795
16943, -69.2524
16944,  1101.98755
16945,  173.17838
16946, -314.06989
16947,  5497.17041
16948, -486.16989
16949, -1062.65051
16950,  975.45715
16951, -113.74168
16952,  6.11098
16953,  2099.44019
16954, -505.86981
16955,  227.74284
16956,  12122.13477
16957, -4008.07593
16958,  631.67102
16959,  1864.34912
16960, -78.34891
16961, -196.57454
16962,  4465.44189
16963, -944.84729
16964, -58.24004
16965,  1499.28613
16966, -209.11687
16967, -274.76773
16968,  1715.85059
16969, -77.74408
16970, -183.35086
16971,  953.75629
16972, -196.03595
16973,  85.11533
16974,  2982.85376
16975, -184.34296
16976, -593.11084
16977,  6226.72754
16978, -1929.16235
16979,  692.55273
16980,  10595.57813
16981, -2312.42749
16982, -1059.12891
16983,  3063.02783
16984, -319.80804
16985,  162.99133
16986,  11088.83496
16987, -2022.37
16988, -3022.14648
16989,  5568.89111
16990, -2462.76416
16991,  308.4696
16992,  9116.50684
16993, -2224.69019
16994,  131.17744
16995,  3110.49658
16996, -212.17574
16997,  159.01309
16998,  496.04657
16999, -78.30187
17000,  19.91459
17001,  4070.98462
17002,  266.11624
17003,  264.15454
17004,  14490.56836
17005, -3000.09375
17006, -1355.6958
17007,  7065.55518
17008, -3316.87207
17009, -350.27289
17010,  5433.61035
17011, -732.19189
17012,  673.90314
17013,  7773.3667
17014, -1300.72144
17015, -385.33456
17016,  2527.93164
17017, -650.66321
17018, -285.5972
17019,  15600.05762
17020, -1191.005
17021, -1652.06897
17022,  7550.30029
17023, -2478.99927
17024, -1255.97681
17025,  15299.02734
17026, -3325.70044
17027, -1038.40491
17028,  5484.15723
17029, -1064.57141
17030,  84.65294
17031,  7422.52441
17032, -2610.52661
17033,  65.23941
17034,  23721.17773
17035, -1692.78296
17036, -2063.68188
17037,  4129.72314
17038, -884.89746
17039, -61.68773
17040,  13081.94922
17041, -3958.9873
17042, -0.95876
17043,  3979.50854
17044, -1641.43445
17045,  186.03848
17046,  2119.85352
17047,  64.50038
17048,  195.29356
17049,  17810.60156
17050, -1771.74341
17051, -3969.70068
17052,  8171.32275
17053, -2350.34399
17054, -235.81097
17055,  8752.33008
17056, -3188.16748
17057, -678.19775
17058,  16084.4502
17059, -3588.33936
17060, -196.31842
17061,  11683.37695
17062, -3637.3269
17063,  211.05023
17064,  10392.88086
17065, -2141.88013
17066, -1775.72327
17067,  26376.53125
17068, -5123.35693
17069,  572.24622
17070,  3724.40381
17071, -516.31708
17072, -620.69867
17073,  15570.01465
17074, -1640.8988
17075, -309.37909
17076,  12104.23242
17077, -875.63184
17078, -3150.24268
17079,  22585.30078
17080, -3923.92432
17081,  744.00317
17082,  19787.92578
17083,  991.04437
17084, -1868.65454
17085,  8857.93555
17086,  926.93781
17087, -1434.60364
17088,  27979.81445
17089, -2443.2561
17090, -4843.69727
17091,  5148.00342
17092, -623.51453
17093, -444.40869
17094,  7866.02783
17095,  159.13927
17096, -677.27722
17097,  16606.90234
17098, -2814.93823
17099, -1285.27625
17100,  2593.19019
17101, -164.30669
17102,  207.52652
17103,  10958.22168
17104, -239.28809
17105, -1948.79773
17106,  6503.06055
17107, -1643.04907
17108, -228.84027
17109,  11449.48438
17110, -3129.57642
17111, -588.65479
17112,  2850.46094
17113, -74.45033
17114, -35.3416
17115,  12937.43945
17116, -4138.97266
17117,  138.5011
17118,  4872.64746
17119, -1591.48853
17120, -411.44885
17121,  33328.34766
17122, -4952.09277
17123, -978.95679
17124,  7290.30908
17125, -1071.2998
17126, -803.48846
17127,  17476.65625
17128, -2939.39014
17129,  1653.77332
17130,  4624.84814
17131, -2094.62964
17132,  704.60291
17133,  14028.05371
17134, -2014.07556
17135, -2507.02075
17136,  3707.604
17137, -536.86896
17138, -67.23978
17139,  9901.00684
17140, -136.00627
17141, -291.60571
17142,  8488.67383
17143, -1603.37122
17144, -1304.13708
17145,  41334.94141
17146, -1791.44543
17147, -10269.33789
17148,  9973.20313
17149,  885.3172
17150, -1520.35889
17151,  9960.53516
17152, -1205.35779
17153,  294.45761
17154,  23716.36133
17155, -5104.58057
17156,  1904.3855
17157,  19585.05469
17158, -3685.11646
17159,  162.79367
17160,  26055.08203
17161, -7284.9624
17162,  3376.51367
17163,  12569.62402
17164, -1253.44092
17165,  743.51215
17166,  6450.36523
17167, -1424.64795
17168, -1543.46265
17169,  9057.53125
17170,  61.709
17171, -1555.62927
17172,  20954.71875
17173, -10346.81934
17174, -241.60565
17175,  22621.50
17176, -4479.01367
17177, -1064.95215
17178,  18838.70313
17179, -5979.27393
17180, -2989.43872
17181,  14271.83984
17182, -2595.44189
17183, -3166.76416
17184,  23626.07813
17185,  589.54797
17186, -2468.55835
17187,  27175.05273
17188, -7347.4668
17189, -9360.10059
17190,  7366.00098
17191, -2073.74805
17192,  185.40384
17193,  12568.93164
17194, -1576.34363
17195, -2343.73608
17196,  2045.21594
17197,  222.20439
17198,  390.02783
17199,  3157.25928
17200,  231.96927
17201, -2.59772
17202,  7854.81738
17203, -1506.27112
17204, -586.15204
17205,  12208.81152
17206, -3869.76489
17207,  2114.92114
17208,  4182.40967
17209, -345.08975
17210, -405.11514
17211,  5212.15771
17212,  297.00696
17213, -857.62732
17214,  41743.39844
17215, -5008.14893
17216,  1699.88159
17217,  9455.47168
17218, -851.63397
17219,  193.18372
17220,  17714.36914
17221, -6974.52588
17222,  4915.49219
17223,  8398.96777
17224, -1516.64001
17225, -698.12091
17226,  15936.13281
17227, -892.99915
17228, -1703.77637
17229,  7540.71875
17230, -2765.05762
17231,  638.49329
17232,  3270.82935
17233, -924.12268
17234,  49.44376
17235,  8869.17285
17236, -711.73724
17237, -514.28906
17238,  9757.45898
17239, -177.94492
17240,  183.49226
17241,  24378.30664
17242,  2509.8147
17243, -5409.62012
17244,  4924.33594
17245, -588.86713
17246, -151.35635
17247,  7738.53271
17248, -1311.89844
17249,  267.22641
17250,  12691.58008
17251, -2419.71045
17252, -730.02631
17253,  5927.51318
17254, -1185.19409
17255, -35.77145
17256,  28670.1875
17257, -1506.20154
17258, -2388.48975
17259,  6575.4917
17260, -725.08441
17261, -668.9707
17262,  2137.67773
17263, -706.08661
17264, -641.05798
17265,  37282.14063
17266, -7077.60938
17267, -4827.74414
17268,  13205.19434
17269, -2136.46753
17270,  2290.1333
17271,  7982.59766
17272, -2907.05396
17273, -131.95526
17274,  23976.46289
17275,  5250.21875
17276, -4002.35156
17277,  3373.48242
17278, -876.89728
17279,  298.7388
17280,  1355.72217
17281,  4.55834
17282, -4.70943
17283,  8526.20898
17284, -2946.91406
17285,  192.62189
17286,  2631.74854
17287, -1169.55872
17288,  139.61079
17289,  15917.2998
17290, -381.06537
17291, -2051.85498
17292,  2144.24829
17293, -930.16052
17294,  102.75965
17295,  4069.37012
17296, -735.06824
17297, -152.67831
17298,  5501.21777
17299,  123.6078
17300, -1072.80518
17301,  2130.73022
17302, -391.15265
17303, -309.59488
17304,  2201.17188
17305, -826.55237
17306,  40.05911
17307,  4027.02881
17308, -98.34776
17309,  138.30804
17310,  13572.41992
